"age","bmass","mu","sigma","nu"
14,68.9,154.416900764727,0.164140407496353,0.108922213848066
14,69,154.566554920084,0.164123049561756,0.110322105053709
14,69.1,154.715590676856,0.164105693443381,0.111719968899909
14,69.2,154.864012396209,0.164088339141809,0.113115811250327
14,69.3,155.011824471138,0.164070986657615,0.114509637943219
14,69.4,155.159031326098,0.164053635991379,0.11590145479159
14,69.5,155.305637416873,0.164036287143677,0.11729126758333
14,69.6,155.451646719723,0.164018940115101,0.118679082081366
14,69.7,155.597060371837,0.164001594906322,0.120064904023803
14,69.8,155.741878528014,0.163984251518038,0.121448739124065
14,69.9,155.886101356362,0.163966909950949,0.122830593071035
14,70,156.029729039271,0.163949570205751,0.124210471529203
14,70.1,156.172761773464,0.163932232283143,0.125588380138794
14,70.2,156.315199769885,0.163914896183822,0.126964324515918
14,70.3,156.45704325372,0.163897561908484,0.128338310252696
14,70.4,156.598292464311,0.163880229457827,0.129710342917407
14,70.5,156.738947655086,0.163862898832546,0.131080428054615
14,70.6,156.879009093599,0.163845570033337,0.132448571185307
14,70.7,157.01847706144,0.163828243060895,0.13381477780703
14,70.8,157.157351854247,0.163810917915916,0.135179053394014
14,70.9,157.295633781602,0.163793594599095,0.136541403397314
14,71,157.433323166979,0.163776273111125,0.137901833244934
14,71.1,157.570420347774,0.163758953452702,0.13926034834196
14,71.2,157.706925675214,0.163741635624518,0.140616954070688
14,71.3,157.842839514379,0.163724319627267,0.14197165579075
14,71.4,157.97816224406,0.163707005461641,0.143324458839244
14,71.5,158.112894256749,0.163689693128335,0.144675368530857
14,71.6,158.24703595866,0.163672382628039,0.146024390157997
14,71.7,158.380587769605,0.163655073961445,0.147371528990907
14,71.8,158.513550123044,0.163637767129246,0.148716790277797
14,71.9,158.645923465937,0.163620462132133,0.150060179244963
14,72,158.777708258724,0.163603158970796,0.15140170109691
14,72.1,158.908904975352,0.163585857645925,0.152741361016473
14,72.2,159.039514103135,0.163568558158212,0.154079164164936
14,72.3,159.169536142836,0.163551260508345,0.155415115682151
14,72.4,159.298971608484,0.163533964697014,0.156749220686661
14,72.5,159.427821027363,0.163516670724909,0.15808148427581
14,72.6,159.55608494004,0.163499378592717,0.159411911525867
14,72.7,159.683763900243,0.163482088301128,0.160740507492138
14,72.8,159.810858474878,0.16346479985083,0.162067277209084
14,72.9,159.937369243941,0.163447513242509,0.16339222569043
14,73,160.063296800407,0.163430228476854,0.164715357929286
14,73.1,160.188641750343,0.163412945554551,0.166036678898255
14,73.2,160.313404712713,0.163395664476287,0.167356193549547
14,73.3,160.437586319456,0.163378385242748,0.16867390681509
14,73.4,160.561187215331,0.16336110785462,0.169989823606639
14,73.5,160.684208057884,0.163343832312589,0.171303948815889
14,73.6,160.806649517466,0.16332655861734,0.172616287314583
14,73.7,160.928512277133,0.163309286769557,0.173926843954619
14,73.8,161.049797032641,0.163292016769925,0.175235623568156
14,73.9,161.170504492361,0.163274748619129,0.176542630967728
14,74,161.290635377177,0.163257482317852,0.177847870946342
14,74.1,161.410190420559,0.163240217866778,0.179151348277589
14,74.2,161.52917036843,0.163222955266589,0.180453067715745
14,74.3,161.647575979178,0.163205694517969,0.181753033995878
14,74.4,161.765408023539,0.163188435621599,0.183051251833951
14,74.5,161.882667284533,0.163171178578162,0.184347725926921
14,74.6,161.999354557527,0.16315392338834,0.185642460952846
14,74.7,162.115470650074,0.163136670052813,0.186935461570984
14,74.8,162.231016381953,0.163119418572264,0.188226732421892
14,74.9,162.345992585035,0.163102168947371,0.189516278127529
14,75,162.460400103238,0.163084921178816,0.190804103291353
14,75.1,162.574239792569,0.163067675267279,0.192090212498423
14,75.2,162.687512520951,0.163050431213439,0.193374610315488
14,75.3,162.800219168298,0.163033189017976,0.1946573012911
14,75.4,162.912360626379,0.163015948681567,0.195938289955691
14,75.5,163.02393779872,0.162998710204893,0.197217580821689
14,75.6,163.134951600693,0.16298147358863,0.198495178383597
14,75.7,163.245402959345,0.162964238833457,0.199771087118096
